uid,label_date,sleep_score,accel_longest_still_period,accel_movement_ratio,accel_evening_movement_ratio,accel_night_movement_ratio,accel_morning_movement_ratio,accel_mean_mag,accel_std_mag,accel_entropy,light_mean_full_window,light_max_full_window,light_entropy_full_window,light_high_duration_full_window,light_mean_day,light_max_day,light_entropy_day,light_high_duration_day,light_mean_pre_sleep,light_max_pre_sleep,light_entropy_pre_sleep,light_high_duration_pre_sleep,light_mean_sleep,light_max_sleep,light_entropy_sleep,light_high_duration_sleep,light_last_peak_time,screen_events_day,screen_inter_event_std_day,screen_total_duration_day,screen_avg_session_duration_day,screen_cluster_count_day,light_screen_overlap_ratio_day,screen_events_pre_sleep,screen_inter_event_std_pre_sleep,screen_total_duration_pre_sleep,screen_avg_session_duration_pre_sleep,screen_cluster_count_pre_sleep,light_screen_overlap_ratio_pre_sleep,screen_events_sleep,screen_inter_event_std_sleep,screen_total_duration_sleep,screen_avg_session_duration_sleep,screen_cluster_count_sleep,light_screen_overlap_ratio_sleep,screen_last_on_time,screen_first_on_time_day,screen_gap_before_sleep,wifi_scans_full_window,wifi_unique_aps_full_window,wifi_mean_signal_full_window,wifi_signal_std_full_window,wifi_dominant_ap_ratio_full_window,wifi_entropy_full_window,wifi_strong_ap_ratio_full_window,wifi_avg_num_aps_per_scan_full_window,wifi_dominant_ap_changes_full_window,wifi_scans_day,wifi_unique_aps_day,wifi_mean_signal_day,wifi_signal_std_day,wifi_dominant_ap_ratio_day,wifi_entropy_day,wifi_strong_ap_ratio_day,wifi_avg_num_aps_per_scan_day,wifi_dominant_ap_changes_day,wifi_scans_pre_sleep,wifi_unique_aps_pre_sleep,wifi_mean_signal_pre_sleep,wifi_signal_std_pre_sleep,wifi_dominant_ap_ratio_pre_sleep,wifi_entropy_pre_sleep,wifi_strong_ap_ratio_pre_sleep,wifi_avg_num_aps_per_scan_pre_sleep,wifi_dominant_ap_changes_pre_sleep,wifi_scans_sleep,wifi_unique_aps_sleep,wifi_mean_signal_sleep,wifi_signal_std_sleep,wifi_dominant_ap_ratio_sleep,wifi_entropy_sleep,wifi_strong_ap_ratio_sleep,wifi_avg_num_aps_per_scan_sleep,wifi_dominant_ap_changes_sleep,location_mobility_duration_full_window,location_immobility_duration_full_window,location_mobility_ratio_full_window,location_max_still_duration_full_window,location_num_transitions_full_window,location_avg_speed_full_window,location_mobility_duration_day,location_immobility_duration_day,location_mobility_ratio_day,location_max_still_duration_day,location_num_transitions_day,location_avg_speed_day,location_mobility_duration_pre_sleep,location_immobility_duration_pre_sleep,location_mobility_ratio_pre_sleep,location_max_still_duration_pre_sleep,location_num_transitions_pre_sleep,location_avg_speed_pre_sleep,location_mobility_duration_sleep,location_immobility_duration_sleep,location_mobility_ratio_sleep,location_max_still_duration_sleep,location_num_transitions_sleep,location_avg_speed_sleep,calls_total_day,calls_duration_day,calls_total_pre_sleep,calls_duration_pre_sleep,calls_total_sleep,calls_duration_sleep,calls_num_incoming,calls_num_outgoing,calls_num_missed,calls_last_call_time,calls_first_call_next_day,circadian_screen_center,circadian_light_center,circadian_screen_misalignment,circadian_light_misalignment,screen_pre_sleep_ratio,screen_sleep_ratio,light_pre_sleep_ratio,light_sleep_ratio,screen_wind_down_slope,light_peak_hour_day,light_peak_hour_pre_sleep,light_peak_hour_sleep,accel_activity_hourly_std,circadian_disruption_score,evening_stimulation_index,digital_abstinence_before_sleep,screen_events_full_window,screen_total_duration_full_window,screen_avg_session_duration_full_window,screen_inter_event_std_full_window,screen_cluster_count_full_window,light_screen_overlap_ratio_full_window,calls_total_full_window,calls_duration_full_window
687,2025-05-25,5,2550,0.6540880503144654,0.5208333333333334,0.9354166666666667,0.8138528138528138,9.492915158437592,1.401503469043178,0.9550397070206195,310.93671834189905,3173.0,1.1040075824366742,0.4937062937062937,370.7497431097722,3173.0,1.220720962405462,0.5957805907172996,24.976027397260278,34.17123287671233,2.3025850929940455,0.0,12.39041095890411,15.678082191780824,2.299623588452904,0.0,7.783333333333333,135,472.40466398636636,8.115277777777777,3.6067901234567903,209,0.6592592592592592,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,23.383333333333333,7.016666666666667,381.26666666666665,1430,0,0,0,0,0,0,0,0,1185,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,14.655277777777778,8.7175,0.6270233652634832,350.3666666666667,18.0,1.2549438975023257,14.655277777777778,4.648611111111111,0.7591878435548393,121.4,18,1.2549438975023257,0.0,3.0572222222222223,0.0,169.76666666666668,0,0.0,0.0,1.0116666666666667,0.0,60.8,0,0.0,14,0.36333333333333334,0,0.0,0,0.0,2,10,1,22.633333333333333,7.933333333333334,13.2907984857361,18.916666666666654,8.7092015142639,3.0833333333333464,0.0,0.0,0.12578616352201258,0.045422781271837874,276,7.783333333333333,2.75,5.75,0,12.246762660315625,0,-1,135.0,8.115277777777777,3.6067901234567903,472.40466398636636,209.0,0.6592592592592592,14.0,0.36333333333333334
681,2025-05-25,8,6540,0.3972413793103448,0.8916666666666667,0.35625,0.104,9.159429944451217,1.3765893155285718,1.0526310628072804,50.34541062801932,446.0,1.0665538753910535,0.20427881297446515,85.26618705035972,446.0,1.552739599360561,0.354916067146283,10.213888888888889,31.0,1.999441270578773,0.0,0.0,0.0,0.0,0.0,13.3,50,602.3381752984445,6.003611111111111,7.2043333333333335,55,0.4,27,459.51395489800825,1.506388888888889,3.3475308641975308,43,0.0,0,0.0,0.0,0.0,0,0.0,1.3333333333333333,12.533333333333333,14.233333333333333,1449,0,0,0,0,0,0,0,0,834,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,10.998888888888889,13.001666666666667,0.45827642878637065,150.0,36.0,3.5214415954545455,6.248888888888889,7.500277777777778,0.45449219144594616,150.0,19,5.007790119999999,2.5,0.5013888888888889,0.8329477093937991,15.0,3,2.9748677199999998,2.25,5.0,0.3103448275862069,105.0,12,8.253803666666666e-27,2,0.015,0,0.0,0,0.0,1,1,0,20.716666666666665,20.583333333333332,20.48232478112353,8.758333333333326,1.5176752188764695,13.241666666666674,0.34394904458598724,0.0,0.12413793103448276,0.3,103,13.3,0.6833333333333333,1.5833333333333335,0,17.759341885543144,0,-1,77.0,7.51,5.851948051948052,563.5556064371401,98.0,0.2597402597402597,2.0,0.015
670,2025-05-26,7,3165,0.6220839813374806,0.7083333333333334,0.003067484662576687,0.9083333333333333,8.970361589526398,1.5462117312858852,1.2159824602356142,2330.9813229571982,142478.0,0.21326725808727987,0.32062256809338524,4121.457103448276,142478.0,0.34243363557892004,0.5489655172413793,40.16333333333334,152.0,1.6161581188538183,0.07777777777777778,0.06631578947368418,12.599999999999994,0.054759579910168166,0.0,13.616666666666667,198,302.6899265313533,3.7263888888888888,1.129208754208754,356,0.6363636363636364,15,918.4470387856816,2.2397222222222224,8.958888888888888,22,0.2,3,217.91787443897303,0.0038888888888888888,0.07777777777777778,4,0.0,21.35,6.0,0.0,1285,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,12.456666666666667,8.484444444444444,0.5948426805327107,75.75,15.0,1.3145184312887404,8.897222222222222,2.8769444444444443,0.7556562153490457,75.25,8,1.7453802576232005,2.5225,0.5066666666666667,0.8327372764786795,30.0,2,0.37100900381000007,1.0369444444444444,5.100833333333333,0.16894460535843592,100.76666666666667,4,0.0,1,0.012777777777777779,1,0.014722222222222222,0,0.0,1,1,0,18.416666666666668,10.316666666666666,12.998364772767902,16.708333333333332,9.001635227232098,5.291666666666668,0.066815144766147,0.013363028953229399,0.13996889580093314,0.2954898911353033,407,13.616666666666667,18.383333333333333,21.083333333333332,0,17.381831094784093,0,-1,216.0,5.97,1.6583333333333334,377.7781324385964,382.0,0.5972222222222222,2.0,0.0275
687,2025-05-26,7,6570,0.5294117647058824,0.6708333333333333,0.19583333333333333,0.5687203791469194,8.969567044256133,1.7988248102026265,1.124932291055264,110.51281914893617,1150.0,1.0009581541283803,0.36312056737588655,167.15382716049385,1150.0,1.3056231088734482,0.5333333333333333,100.50659003831419,168.0,2.1710190984628643,0.4444444444444444,5.5649733169129725,15.137931034482754,0.5911059734846809,0.0,8.2,115,522.4789559515186,8.239166666666666,4.2986956521739135,180,0.6347826086956522,15,866.6756177698672,1.9372222222222222,7.748888888888889,23,0.13333333333333333,1,,0.006944444444444444,0.4166666666666667,1,0.0,6.916666666666667,7.516666666666667,0.0,1410,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,13.710833333333333,9.448055555555555,0.5920332965504006,361.2,20.0,1.2037119202818412,11.198055555555555,2.0591666666666666,0.8446758580228806,45.1,13,1.4867321434937537,2.263611111111111,0.7622222222222222,0.748095106949417,15.0,5,0.04814333901444467,0.24916666666666668,6.626666666666667,0.03623803175372682,367.0,2,0.0,11,0.20722222222222222,4,0.8613888888888889,0,0.0,2,9,4,22.133333333333333,7.516666666666667,15.317762884094947,19.24999999999999,6.682237115905053,2.7500000000000107,0.11481481481481481,0.007407407407407408,0.12756909992912827,0.297661233167966,235,8.2,21.6,0.0,0,12.482923521658797,0,-1,131.0,10.183333333333334,4.66412213740458,1704.0312175433626,205.0,0.5725190839694656,15.0,1.0686111111111112
678,2025-05-26,5,5820,0.3600273785078713,0.7166666666666667,0.15833333333333333,0.4329501915708812,9.430527776220128,1.4354629790899172,1.08947172998978,352.28857020547946,12938.0,0.3097691329015297,0.33835616438356164,572.3390449438202,12938.0,0.46320729906353064,0.5337078651685393,24.631944444444443,132.0,1.29484315223202,0.10555555555555556,1.3482371794871795,7.875,0.5307189227245298,0.0,15.05,145,364.5480593089446,3.6205555555555557,1.49816091954023,223,0.5655172413793104,18,557.1050773659229,0.78,2.6,27,0.1111111111111111,1,,0.0011111111111111111,0.06666666666666667,1,0.0,6.0,6.05,0.0,1460,0,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,7.399166666666667,16.720555555555556,0.3067683200700211,516.8,20.0,0.5491622815999999,6.894166666666667,7.737222222222222,0.4711901733335865,170.13333333333333,18,0.5969155234782608,0.505,2.4208333333333334,0.17260039874679578,124.4,2,0.0,0.0,6.5625,0.0,391.3,0,0.0,8,0.17416666666666666,2,0.4538888888888889,0,0.0,6,2,2,22.85,9.266666666666667,14.164474587890608,6.166666666666682,7.8355254121093925,15.833333333333318,0.10909090909090909,0.006060606060606061,0.12320328542094455,0.2669404517453799,290,15.05,21.116666666666667,6.316666666666666,0,26.398869323502574,0,-1,164.0,4.401666666666666,1.6103658536585366,1306.7895034132325,251.0,0.5121951219512195,10.0,0.6280555555555556
681,2025-05-26,6,5415,0.34208606856309265,0.2625,0.18125,0.17543859649122806,9.365290706743718,1.5777822537683632,0.6644654036230229,170.8631184103812,4935.0,0.43188416851751465,0.27226277372262775,274.5148495944563,4935.0,0.6151633518198322,0.4493975903614458,34.63970588235294,77.0,1.906373472712735,0.0,0.0,0.0,0.0,0.0,12.6,53,1140.5815773948354,7.3005555555555555,8.264779874213836,67,0.6037735849056604,8,1803.7885447817087,2.222777777777778,16.670833333333334,11,0.0,0,0.0,0.0,0.0,0,0.0,1.7333333333333334,9.0,5.916666666666667,1370,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,14.250555555555556,8.500277777777777,0.6263751022551067,210.0,23.0,0.10942060163368146,10.500277777777777,3.250277777777778,0.7636257120924408,105.0,9,0.14691673604040745,2.25,0.75,0.75,15.0,6,0.003191148257333699,1.5002777777777778,4.5,0.2500347206147864,210.0,7,4.248511666666666e-05,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,16.537261604638957,20.416666666666664,5.462738395361043,1.5833333333333357,0.12698412698412698,0.0,0.13129102844638948,0.26258205689277897,110,12.6,22.883333333333333,1.8333333333333335,0,9.671892297622168,0,-1,61.0,9.523333333333333,9.367213114754097,1248.2459913169,78.0,0.5245901639344263,,
668,2025-05-26,8,1935,0.5388316151202749,0.48333333333333334,0.43125,0.4627450980392157,9.310254970259306,1.3095530564320403,0.9654642731294556,505.2546079779918,32056.0,0.19985448162898328,0.14718019257221457,719.6763493621197,32056.0,0.26880937979052455,0.2100098135426889,6.5,77.0,0.7466294731799107,0.0,0.47058823529411764,24.0,0.29707237255552266,0.0,13.233333333333333,113,595.912113191993,7.208055555555555,3.8272861356932153,162,0.23893805309734514,10,1360.64894647942,0.2783333333333333,1.6700000000000002,15,0.0,5,2049.719764043639,0.09555555555555556,1.1466666666666667,6,0.0,8.466666666666667,8.35,0.0,1454,0,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,4.4127777777777775,19.547777777777778,0.18416842495768507,463.0,11.0,0.17680780032390883,4.1033333333333335,12.504722222222222,0.2470688588201843,321.3,9,0.1872082591664917,0.0,3.0258333333333334,0.0,185.83333333333334,0,0.0,0.30944444444444447,4.017222222222222,0.07152028762198254,171.375,2,0.0,2,0.006388888888888889,0,0.0,0,0.0,2,0,0,22.833333333333332,13.333333333333334,12.904062271594636,8.466666666666693,9.095937728405364,13.533333333333307,0.07662835249042145,0.038314176245210725,0.12371134020618557,0.17525773195876287,221,13.233333333333333,3.783333333333333,8.566666666666666,0,24.76499014377841,0,-1,128.0,7.581944444444445,3.5540364583333335,974.6271620874852,183.0,0.2109375,2.0,0.006388888888888889
671,2025-05-26,7,2295,0.47501810282404056,0.5458333333333333,0.46041666666666664,0.6077348066298343,8.92136627876959,1.6104946457562646,1.11338559280731,296.88861689522315,2960.4648,1.0909513287923702,0.4210144927536232,403.5495217329253,2960.4648,1.3042872109561383,0.556923076923077,87.121600533,413.25873,1.4812632435974304,0.2111111111111111,2.5049756882923195,15.272852348993291,1.1795279351039067,0.0,8.616666666666667,93,594.4001833900999,7.170555555555556,4.6261648745519715,123,0.6129032258064516,5,2088.4617518376745,2.523888888888889,30.28666666666667,5,0.0,0,0.0,0.0,0.0,0,0.0,2.5666666666666664,7.916666666666667,35.083333333333336,1380,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,7.743055555555555,14.94361111111111,0.34130424135566656,150.5,30.0,2.4279595518423633,6.224444444444444,9.671944444444444,0.39156342285983886,122.66666666666667,18,3.061340304496893,0.7522222222222222,2.2683333333333335,0.24903439396726135,75.0,5,0.0,0.7663888888888889,3.0033333333333334,0.20330115687863828,150.5,5,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,14.596874527114204,19.416666666666664,7.403125472885796,2.5833333333333357,0.05472636815920398,0.0,0.13034033309196236,0.16292541636495295,190,8.616666666666667,1.7166666666666668,6.9,0,11.61571296986866,0,-1,98.0,9.694444444444445,5.9353741496598635,747.0392116170792,129.0,0.5816326530612245,,
676,2025-05-26,7,3915,0.0,0.0,0.0,0.0,9.857898079850871,0.006228719973120487,2.0960906628714446,3.073716380512821,15.120000933333333,1.5986628601043407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.073716380512821,15.120000933333333,1.5986628601043407,0.0,8.333333333333334,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,-1.0,6.166666666666666,-1.0,15.833333333333334,0.0,0.0,0.0,0.9961685823754789,0,-1.0,-1.0,8.316666666666666,0,24.79501915708812,0,-1,,,,,,,,
686,2025-05-26,10,3540,0.0,0.0,0.0,0.0,9.826379766382033,0.005348974759021537,2.112272228484659,0.8818518518518518,24.2,0.05493887720454948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818518518518518,24.2,0.05493887720454948,0.0,7.916666666666667,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-1.0,-1.0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0.4811111111111111,2.9477777777777776,0.14031108230719377,182.625,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4811111111111111,2.9477777777777776,0.14031108230719377,182.625,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,-1.0,5.958333333333333,-1.0,16.041666666666668,0.0,0.0,0.0,0.9957627118644068,0,-1.0,-1.0,7.9,0,24.999293785310734,0,-1,,,,,,,,
685,2025-05-26,7,3840,0.6213364595545134,0.9041666666666667,0.5916666666666667,0.4205128205128205,8.612113582052016,1.7908261013723952,1.1713834010185604,1166.0860019550341,65711.0,0.21587596790008945,0.34428152492668623,1554.849212598425,65711.0,0.27536735639810217,0.4377952755905512,68.64444444444445,631.0,0.8776670424381849,0.17222222222222222,4.557385620915032,7.733333333333333,2.099069702917755,0.0,13.333333333333334,224,405.1320359627673,5.361944444444444,1.436235119047619,351,0.6651785714285714,13,652.3996730021662,0.8758333333333334,4.042307692307692,16,0.3076923076923077,1,,0.0016666666666666668,0.1,1,0.0,11.866666666666667,7.9,0.0,1705,0,0,0,0,0,0,0,0,1270,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,23.900555555555556,4.14,0.8523567055653517,30.0,18.0,1.5480601059528178,18.9975,1.7530555555555556,0.9155176568231105,30.0,9,1.8366463383665836,2.75,0.25,0.9166666666666666,15.0,2,0.003208228034111111,2.1530555555555555,2.1369444444444445,0.5018777518777519,18.241666666666667,6,2.499877000014872e-25,13,0.42027777777777775,0,0.0,0,0.0,3,8,2,23.016666666666666,8.666666666666666,14.874343391122572,9.708333333333332,7.125656608877428,12.291666666666668,0.0546218487394958,0.004201680672268907,0.10550996483001172,0.14947245017584995,446,13.333333333333334,6.65,11.9,0,20.954064584025286,0,-1,238.0,6.239444444444445,1.57296918767507,857.8492092155363,368.0,0.6428571428571429,13.0,0.42027777777777775
670,2025-05-27,10,540,0.8573551263001485,0.875,0.9015544041450777,0.875,9.374243315740902,1.0061549079429732,0.8252664627690206,230.8460966542751,1518.0,1.288288015813185,0.3724907063197026,398.3898701298701,1518.0,1.7731023886952708,0.6506493506493507,20.71,62.0,2.0830515963480853,0.0,0.0,0.0,0.0,0.0,17.716666666666665,90,594.9105569162266,3.9619444444444443,2.6412962962962965,132,0.6555555555555556,19,531.6561445572873,1.8302777777777777,5.779824561403509,25,0.0,0,0.0,0.0,0.0,0,0.0,21.816666666666666,6.083333333333333,0.85,1345,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,12.910277777777777,8.979166666666666,0.5897946752620492,107.1,18.0,0.8027640033103834,8.725833333333334,3.7377777777777776,0.7001047493815329,76.20833333333333,15,0.7998501336580646,3.1675,0.0,1.0,0.0,0,0.9440855004639387,1.0169444444444444,5.241388888888889,0.16249445184198844,189.0,3,0.0,5,0.043611111111111114,8,0.058611111111111114,0,0.0,5,8,0,19.166666666666668,6.716666666666667,14.344799698630887,17.20833333333333,7.6552003013691134,4.791666666666671,0.17488789237668162,0.004484304932735426,0.1337295690936107,0.2934621099554235,182,17.716666666666665,20.216666666666665,21.833333333333332,0,15.426331116917375,0,-1,109.0,5.792222222222223,3.1883792048929664,593.6614600689966,158.0,0.5412844036697247,13.0,0.10222222222222223
671,2025-05-27,7,4950,0.5754783841247342,0.8708333333333333,0.39791666666666664,0.3412322274881517,8.658445202042278,1.963309927911014,1.3114868508754176,145.78853776571003,5505.895,0.16223162449686063,0.2297872340425532,187.9487447008888,5505.895,0.2059707846414347,0.30422535211267604,22.41666226492976,33.78174893333333,2.1665647167590896,0.0,8.25106627586207,14.940958045977013,2.302125885876576,0.0,14.683333333333334,136,654.6302254735239,10.176944444444445,4.4898284313725485,203,0.39705882352941174,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1.7166666666666668,8.266666666666667,196.75,1410,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,9.80638888888889,13.524444444444445,0.420318843685633,272.1,21.0,1.3100310726923077,9.303333333333333,8.150555555555556,0.5330235222968456,136.2,17,1.41920032875,0.5030555555555556,2.5277777777777777,0.16597928695811567,135.525,3,0.0,0.0,2.846111111111111,0.0,169.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,-1.0,-1.0,16.16140785345674,20.0,5.8385921465432595,2.0,0.0036101083032490976,0.0,0.12756909992912827,0.11693834160170093,276,14.683333333333334,2.0,5.0,0,9.007975562560269,0,-1,136.0,10.176944444444445,4.4898284313725485,658.6938889608845,203.0,0.39705882352941174,,
